,Year,Month,State,Location,Food,Species,Status,Illnesses,Hospitalizations,Fatalities,FISP
10218,2006,March,Kansas,Grocery Store,Unknown,Norovirus unknown,Suspected,9,0.0,0.0,KS
10219,2006,March,Kansas,School/College/University,"Lasagna, Unspecified",Unknown,Unknown,13,0.0,0.0,KS
10220,2006,March,Maryland,Restaurant,"Cheese, Pasteurized",Unknown,Unknown,5,0.0,0.0,MD
10221,2006,March,Michigan,Restaurant,"Salad, Unspecified",Unknown,Unknown,7,0.0,0.0,MI
10222,2006,March,Minnesota,Private Home/Residence,Unknown,Norovirus genogroup I,Confirmed,14,1.0,0.0,MN
10223,2006,March,Minnesota,Restaurant,Unknown,Norovirus genogroup I,Confirmed,7,0.0,0.0,MN
10224,2006,March,Mississippi,Grocery Store,Macaroni And Cheese,Salmonella enterica,Confirmed,25,12.0,0.0,MS
10225,2006,March,Montana,Unknown,Unknown,Unknown,Unknown,6,,,MT
10226,2006,March,Montana,Catering Service,Unknown,Unknown,Unknown,9,0.0,0.0,MT
10227,2006,March,Montana,Restaurant,Unknown,Norovirus genogroup II,Confirmed,249,23.0,,MT
10228,2006,March,New Hampshire,Unknown,Unknown,Salmonella enterica,Confirmed,3,0.0,0.0,NH
10229,2006,March,New Jersey,Restaurant,Caesar Dressing,Salmonella enterica,Confirmed,4,0.0,0.0,NJ
10230,2006,March,New Jersey,Unknown,Unknown,Unknown,Unknown,31,,,NJ
10231,2006,March,New York,Restaurant,Chutney,Unknown,Unknown,3,0.0,0.0,NY
10232,2006,March,New York,Restaurant,"Chicken, Buffalo Wings",Unknown,Unknown,18,0.0,0.0,NY
10233,2006,March,New York,Restaurant,Danishes,Norovirus genogroup I,Confirmed,45,1.0,0.0,NY
10234,2006,March,New York,Restaurant; Private Home/Residence,"Ground Beef, Unspecified","Escherichia coli, Shiga toxin-producing",Confirmed,6,4.0,0.0,NY
10235,2006,March,North Carolina,Catering Service,House Salad,Unknown,Unknown,10,0.0,0.0,NC
10236,2006,March,North Carolina,Unknown,Unknown,Campylobacter unknown,Confirmed,13,,,NC
10237,2006,March,North Carolina,Nursing Home/Assisted Living Facility,Unknown,Norovirus unknown,Confirmed,17,0.0,0.0,NC
10238,2006,March,North Carolina,Unknown,Unknown,Salmonella enterica,Confirmed,5,,,NC
10239,2006,March,Ohio,Private Home/Residence,"Stew/Chili, Other",Unknown,Unknown,8,0.0,0.0,OH
10240,2006,March,Ohio,Private Home/Residence,Coffee,Chemical or toxin,Suspected,3,,,OH
10241,2006,March,Ohio,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,OH
10242,2006,March,Ohio,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,OH
10243,2006,March,Ohio,Restaurant,"Chicken, Other",Unknown,Unknown,2,0.0,0.0,OH
10244,2006,March,Oregon,Restaurant,"Oysters, Raw",Norovirus unknown,Confirmed,2,0.0,0.0,OR
10245,2006,March,Pennsylvania,Unknown,Unknown,Norovirus unknown,Confirmed,3,0.0,0.0,PA
10246,2006,March,Pennsylvania,Unknown,Unknown,Campylobacter jejuni,Confirmed,2,0.0,0.0,PA
10247,2006,March,Tennessee,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,TN
10248,2006,March,Tennessee,Restaurant,Unknown,Norovirus genogroup II,Confirmed,80,0.0,0.0,TN
10249,2006,March,Tennessee,Camp,Unknown,Norovirus genogroup II,Confirmed,25,0.0,0.0,TN
10250,2006,March,Tennessee,Restaurant; Banquet Facility,Couscous,Unknown,Unknown,17,0.0,0.0,TN
10251,2006,March,Virginia,Restaurant,"Tuna, Unspecified; Tuna Salad",Histamine,Confirmed,6,0.0,0.0,VA
10252,2006,March,Washington,Restaurant,Unknown,Unknown,Unknown,7,0.0,0.0,WA
10253,2006,March,Washington,Restaurant,Green Salad,Norovirus unknown,Suspected,6,,,WA
10254,2006,March,West Virginia,Banquet Facility,Unknown,Unknown,Unknown,23,0.0,0.0,WV
10255,2006,March,Wisconsin,Restaurant,Unknown,Norovirus genogroup II,Confirmed,7,0.0,0.0,WI
10256,2006,April,Arizona,Catering Service,Unknown,Norovirus genogroup II,Confirmed,12,1.0,0.0,AZ
10257,2006,April,Arizona,Unknown,Unknown,Norovirus genogroup II,Suspected,4,,,AZ
10258,2006,April,California,Restaurant,Unknown,Bacillus cereus; Clostridium perfringens,Suspected,9,0.0,0.0,CA
10259,2006,April,California,Restaurant,"Lettuce, Unspecified",Norovirus genogroup I,Confirmed,3,0.0,0.0,CA
10260,2006,April,California,Restaurant,Unknown,Bacterium,Suspected,4,0.0,0.0,CA
10261,2006,April,California,Restaurant,"Sushi, Unspecified; Unspecified Fruit",Norovirus genogroup I,Suspected,9,0.0,0.0,CA
10262,2006,April,California,Restaurant,"Fish, Albacore",Scombroid toxin,Confirmed,2,2.0,0.0,CA
10263,2006,April,California,Restaurant,"Chicken, Other",Clostridium perfringens; Bacillus cereus,Suspected,5,0.0,0.0,CA
10264,2006,April,California,Restaurant,Unknown,Chemical or toxin,Suspected,3,0.0,0.0,CA
10265,2006,April,California,School/College/University,Unknown,Bacterium,Suspected,8,0.0,0.0,CA
10266,2006,April,California,Restaurant; Catering Service,Multiple Foods,Norovirus genogroup II,Confirmed,18,0.0,0.0,CA
10267,2006,April,California,Restaurant; Catering Service,Multiple Foods,Norovirus genogroup II,Confirmed,56,0.0,0.0,CA
10268,2006,April,California,Restaurant,Vegetable Tray,Norovirus unknown,Suspected,5,0.0,0.0,CA
10269,2006,April,California,Restaurant; Religious Facility,"Bread, Unspecified",Norovirus unknown,Suspected,9,0.0,0.0,CA
10270,2006,April,California,Restaurant,Unknown,Bacillus cereus; Clostridium perfringens,Suspected,5,0.0,0.0,CA
10271,2006,April,California,Banquet Facility,Unknown,Norovirus unknown,Confirmed,22,0.0,0.0,CA
10272,2006,April,California,Restaurant,Unknown,Norovirus unknown,Suspected,11,0.0,0.0,CA
10273,2006,April,California,Restaurant,Unknown,Norovirus genogroup I,Suspected,5,0.0,0.0,CA
10274,2006,April,California,Unknown,"Beans, Unspecified",Norovirus genogroup II,Confirmed,21,,,CA
10275,2006,April,California,Restaurant; Grocery Store,Carne Asada,Bacillus cereus; Clostridium perfringens,Suspected,11,0.0,0.0,CA
10276,2006,April,California,Unknown,"Mixed Fruit; Sandwich, Beef",Norovirus unknown,Suspected,108,,0.0,CA
10277,2006,April,California,Restaurant,Unknown,Bacillus cereus; Clostridium perfringens,Suspected,16,0.0,0.0,CA
10278,2006,April,California,Restaurant,Mayonnaise Made With Raw Eggs,Salmonella enterica,Confirmed,22,5.0,0.0,CA
10279,2006,April,California,Fair/Festival; Office/Indoor Workplace,"Cookies, Unspecified",Bacterium,Suspected,14,0.0,0.0,CA
10280,2006,April,California,Unknown,Ice,Hepatitis A,Confirmed,8,2.0,0.0,CA
10281,2006,April,Colorado,Prison/Jail,Pinto Beans,Unknown,Unknown,198,0.0,0.0,CO
10282,2006,April,Colorado,Unknown,Unknown,Norovirus genogroup I,Confirmed,1200,1.0,0.0,CO
10283,2006,April,Colorado,Catering Service,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,5,0.0,0.0,CO
10284,2006,April,Colorado,Catering Service,Unknown,Norovirus genogroup I,Confirmed,6,0.0,0.0,CO
10285,2006,April,Colorado,Catering Service,Lettuce-Based Salads Unspecified,Norovirus genogroup I,Confirmed,20,0.0,0.0,CO
10286,2006,April,Connecticut,Restaurant,Unknown,Norovirus genogroup II,Confirmed,3,0.0,0.0,CT
10287,2006,April,Connecticut,Restaurant,"Sandwich, Chicken",Norovirus genogroup II,Confirmed,8,0.0,0.0,CT
10288,2006,April,Florida,Restaurant,Buffet,Bacillus cereus,Suspected,2,,,FL
10289,2006,April,Florida,Restaurant,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,2,,,FL
10290,2006,April,Florida,Restaurant,"Sandwich, Beef",Norovirus genogroup I,Suspected,5,,,FL
10291,2006,April,Florida,Restaurant,"Pizza, Cheese",Norovirus genogroup I,Suspected,3,,,FL
10292,2006,April,Florida,School/College/University,Unknown,Norovirus genogroup II,Confirmed,228,,,FL
10293,2006,April,Florida,Private Home/Residence,Unknown,Unknown,Unknown,15,,,FL
10294,2006,April,Florida,Private Home/Residence,Black Tip,Unknown,Unknown,3,0.0,0.0,FL
10295,2006,April,Florida,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,FL
10296,2006,April,Florida,Restaurant,"Pork, Unspecified",Unknown,Unknown,9,0.0,0.0,FL
10297,2006,April,Florida,Restaurant,"Soup, Wonton",Monosodium glutamate (MSG),Confirmed,2,0.0,0.0,FL
10298,2006,April,Florida,Restaurant; Private Home/Residence; Grocery Store,Unknown,Unknown,Unknown,17,2.0,0.0,FL
10299,2006,April,Florida,Private Home/Residence,Unknown,Clostridium perfringens,Suspected,10,0.0,0.0,FL
10300,2006,April,Florida,Restaurant,Unknown,Unknown,Unknown,15,,,FL
10301,2006,April,Georgia,Restaurant,Sope,Unknown,Unknown,3,1.0,0.0,GA
10302,2006,April,Georgia,Restaurant,Shrimp Baugette,Staphylococcus aureus,Suspected,4,0.0,0.0,GA
10303,2006,April,Georgia,Religious Facility,Unknown,Norovirus genogroup I,Suspected,50,0.0,0.0,GA
10304,2006,April,Hawaii,Private Home/Residence,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,4,0.0,0.0,HI
10305,2006,April,Hawaii,Restaurant,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,2,0.0,0.0,HI
10306,2006,April,Idaho,Restaurant,"Lettuce-Based Salads Unspecified; Egg-Based Sauce, Other",Unknown,Unknown,11,0.0,0.0,ID
10307,2006,April,Idaho,Banquet Facility,"Enchilada, Chicken",Norovirus unknown,Confirmed,21,0.0,0.0,ID
10308,2006,April,Illinois,Restaurant,Unknown,Norovirus genogroup I,Confirmed,11,0.0,0.0,IL
10309,2006,April,Illinois,Private Home/Residence; Catering Service; Religious Facility,Unknown,Unknown,Unknown,39,0.0,0.0,IL
10310,2006,April,Illinois,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,IL
10311,2006,April,Illinois,Restaurant; Private Home/Residence; Grocery Store,Unknown,Norovirus genogroup I,Suspected,20,0.0,0.0,IL
10312,2006,April,Illinois,Restaurant,Unknown,Norovirus genogroup I,Confirmed,8,0.0,0.0,IL
10313,2006,April,Illinois,Restaurant,Ice,Norovirus genogroup I,Suspected,23,0.0,0.0,IL
10314,2006,April,Illinois,Restaurant,Unknown,Unknown,Unknown,14,0.0,0.0,IL
10315,2006,April,Kansas,Restaurant,"Pie, Merengue",Salmonella enterica,Confirmed,13,6.0,0.0,KS
10316,2006,April,Kansas,Restaurant,Unknown,Norovirus unknown,Confirmed,8,0.0,0.0,KS
10317,2006,April,Maryland,Banquet Facility,Unknown,Unknown,Unknown,16,0.0,0.0,MD
10318,2006,April,Maryland,Private Home/Residence,Unknown,Salmonella enterica,Confirmed,4,2.0,0.0,MD
10319,2006,April,Massachusetts,Banquet Facility,Unknown,Norovirus genogroup I,Confirmed,24,0.0,0.0,MA
10320,2006,April,Massachusetts,Restaurant,Unknown,Norovirus genogroup I,Confirmed,7,1.0,0.0,MA
10321,2006,April,Michigan,Restaurant,Lettuce Based Salads,Norovirus genogroup II,Confirmed,108,5.0,0.0,MI
10322,2006,April,Michigan,Restaurant,"Salad Dressing, Unspecified",Norovirus genogroup II,Confirmed,70,0.0,0.0,MI
10323,2006,April,Michigan,Catering Service,Unknown,Norovirus genogroup II,Confirmed,28,0.0,0.0,MI
10324,2006,April,Minnesota,Restaurant,"Refried Beans, Unspecified",Clostridium perfringens,Suspected,5,0.0,0.0,MN
10325,2006,April,Minnesota,Restaurant,"Bread, Unspecified",Norovirus genogroup I,Confirmed,9,1.0,0.0,MN
10326,2006,April,Minnesota,Restaurant,"Fried Onions/Onion Rings, Unspecified",Norovirus genogroup I,Confirmed,9,0.0,0.0,MN
10327,2006,April,Minnesota,Restaurant,"Sandwich, Turkey",Norovirus genogroup I,Suspected,11,0.0,0.0,MN
10328,2006,April,Minnesota,Private Home/Residence,Stuffed Chicken,Salmonella enterica,Confirmed,3,2.0,0.0,MN
10329,2006,April,New Hampshire,Private Home/Residence; Banquet Facility; Catering Service; Grocery Store,Unknown,Norovirus unknown,Suspected,25,0.0,0.0,NH
10330,2006,April,New Jersey,Banquet Facility,Unknown,Norovirus genogroup I,Suspected,160,0.0,0.0,NJ
10331,2006,April,New Jersey,Unknown,Unknown,Unknown,Unknown,11,,,NJ
10332,2006,April,New York,Restaurant,"Fish, Tuna",Scombroid toxin,Confirmed,2,0.0,0.0,NY
10333,2006,April,New York,Restaurant,Unknown,Unknown,Unknown,12,0.0,0.0,NY
10334,2006,April,New York,Restaurant,Unknown,Unknown,Unknown,15,0.0,0.0,NY
10335,2006,April,New York,Restaurant,"Squid, Fried",Unknown,Unknown,14,0.0,0.0,NY
10336,2006,April,North Dakota,Restaurant,"Chicken, Nuggets/Fingers",Norovirus genogroup I,Confirmed,27,0.0,0.0,ND
10337,2006,April,North Dakota,Restaurant,Unknown,Norovirus unknown,Suspected,10,2.0,0.0,ND
10338,2006,April,Ohio,Private Home/Residence,Unknown,Unknown,Unknown,7,1.0,0.0,OH
10339,2006,April,Ohio,Private Home/Residence,Chicken Dishes,Salmonella enterica,Confirmed,6,,,OH
10340,2006,April,Ohio,Restaurant,"Pizza, Unspecified",Unknown,Unknown,8,0.0,0.0,OH
10341,2006,April,Ohio,Restaurant,"Pizza, Unspecified",Norovirus genogroup I,Confirmed,12,,,OH
10342,2006,April,Ohio,Restaurant; Private Home/Residence,"Sandwich, Other",Norovirus genogroup I,Confirmed,9,,0.0,OH
10343,2006,April,Ohio,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,OH
10344,2006,April,Ohio,Restaurant,"Sandwich, Other",Unknown,Unknown,2,,,OH
10345,2006,April,Ohio,Restaurant,Chicken And Rice,Norovirus genogroup I,Confirmed,5,0.0,0.0,OH
10346,2006,April,Ohio,Restaurant,Unknown,Norovirus genogroup I,Suspected,2,0.0,0.0,OH
10347,2006,April,Ohio,School/College/University,Unknown,Unknown,Unknown,2,0.0,0.0,OH
10348,2006,April,Ohio,Restaurant,Unknown,Norovirus genogroup I,Confirmed,15,1.0,0.0,OH
10349,2006,April,Ohio,Private Home/Residence; Grocery Store; Religious Facility,Unknown,Norovirus genogroup I,Confirmed,33,0.0,0.0,OH
10350,2006,April,Ohio,Restaurant,Multiple Salads,Norovirus genogroup I,Confirmed,3,,0.0,OH
10351,2006,April,Ohio,Private Home/Residence,"Lamb, Other","Escherichia coli, Shiga toxin-producing",Confirmed,7,5.0,0.0,OH
10352,2006,April,Oregon,Catering Service,"Chicken, Baked",Salmonella enterica,Confirmed,7,0.0,0.0,OR
10353,2006,April,Oregon,Restaurant,Unknown,Norovirus unknown,Suspected,15,0.0,0.0,OR
10354,2006,April,Oregon,Restaurant,Unknown,Hepatitis A,Confirmed,7,1.0,0.0,OR
10355,2006,April,Pennsylvania,Restaurant,"Tuna, Unspecified",Scombroid toxin,Confirmed,7,0.0,0.0,PA
10356,2006,April,Pennsylvania,Restaurant,Unknown,Unknown,Unknown,6,0.0,0.0,PA
10357,2006,April,Pennsylvania,Private Home/Residence,Unknown,Salmonella enterica,Confirmed,2,2.0,0.0,PA
10358,2006,April,Pennsylvania,Restaurant; Private Home/Residence; Catering Service,Meatballs; Green Salad,Norovirus genogroup I,Confirmed,36,0.0,0.0,PA
10359,2006,April,Pennsylvania,Unknown,Unknown,Salmonella enterica,Confirmed,2,2.0,0.0,PA
10360,2006,April,Rhode Island,Banquet Facility,Lettuce Based Salads,Norovirus unknown,Confirmed,99,0.0,0.0,RI
10361,2006,April,Tennessee,Unknown,Unknown,Norovirus genogroup II,Confirmed,16,0.0,0.0,TN
10362,2006,April,Tennessee,Catering Service,Coleslaw,Norovirus genogroup II,Confirmed,70,1.0,0.0,TN
10363,2006,April,Tennessee,Catering Service,Unknown,Norovirus genogroup II,Confirmed,27,0.0,0.0,TN
10364,2006,April,Texas,Restaurant,Unknown,Unknown,Unknown,3,1.0,0.0,TX
10365,2006,April,Virginia,Banquet Facility,Unknown,Norovirus unknown,Confirmed,75,0.0,0.0,VA
10366,2006,April,Virginia,Private Home/Residence,"Beef, Unspecified; Potato Salad; Rice",Staphylococcus aureus,Confirmed,36,0.0,0.0,VA
10367,2006,April,Washington,Grocery Store,Cake,Norovirus unknown,Suspected,76,,,WA
10368,2006,April,Washington,Banquet Facility,"Shrimp, Steamed",Norovirus genogroup I,Suspected,43,,,WA
10369,2006,April,Wisconsin,Catering Service,Unknown,Norovirus genogroup II,Confirmed,25,2.0,0.0,WI
10370,2006,April,Wisconsin,Unknown,Unknown,Norovirus genogroup II,Confirmed,29,0.0,0.0,WI
10371,2006,April,Wisconsin,Restaurant,Unknown,Norovirus genogroup II,Confirmed,23,3.0,0.0,WI
10372,2006,April,Wisconsin,Restaurant,Unknown,Norovirus genogroup II,Confirmed,19,2.0,0.0,WI
10373,2006,April,Wisconsin,Restaurant,Unknown,Norovirus genogroup II,Confirmed,21,0.0,0.0,WI
10374,2006,April,Wisconsin,Unknown,Unknown,Norovirus genogroup II,Confirmed,25,2.0,0.0,WI
10375,2006,April,Wisconsin,Restaurant,Ranch Dressing,Norovirus genogroup II,Confirmed,20,0.0,0.0,WI
10376,2006,April,Wisconsin,Restaurant,"Sandwich, Submarine",Norovirus genogroup II,Confirmed,9,0.0,0.0,WI
10377,2006,May,Arizona,Restaurant,Unknown,Unknown,Unknown,14,0.0,0.0,AZ
10378,2006,May,Arizona,Restaurant,Unknown,Shigella flexneri,Confirmed,9,2.0,0.0,AZ
10379,2006,May,California,Restaurant,"Cake, Cheese",Norovirus unknown,Suspected,4,0.0,0.0,CA
10380,2006,May,California,Banquet Facility,Unknown,Unknown,Unknown,14,1.0,0.0,CA
10381,2006,May,California,Restaurant,Unknown,Norovirus genogroup I,Suspected,9,0.0,0.0,CA
10382,2006,May,California,Restaurant,Unknown,Norovirus genogroup I,Confirmed,19,1.0,0.0,CA
10383,2006,May,California,Private Home/Residence,Multiple Foods,Salmonella enterica,Confirmed,24,,,CA
10384,2006,May,California,Religious Facility,Unknown,Campylobacter unknown,Suspected,11,0.0,0.0,CA
10385,2006,May,California,Private Home/Residence,Chicken Salad,Staphylococcus aureus,Confirmed,22,0.0,0.0,CA
10386,2006,May,California,Restaurant,"Sandwich, Turkey",Norovirus unknown,Confirmed,27,0.0,0.0,CA
10387,2006,May,California,Restaurant,Unknown,Unknown,Unknown,11,,,CA
10388,2006,May,California,Restaurant,Unknown,Norovirus unknown,Suspected,7,,,CA
10389,2006,May,California,Restaurant,Unknown,Bacterium,Suspected,6,0.0,0.0,CA
10390,2006,May,California,Restaurant,Unknown,Norovirus genogroup I,Suspected,6,,,CA
10391,2006,May,California,Restaurant,Unknown,Unknown,Unknown,14,1.0,0.0,CA
10392,2006,May,California,Restaurant,"Seafood, Unspecified",Unknown,Unknown,2,0.0,0.0,CA
10393,2006,May,California,Restaurant,"Ground Beef, Cheeseburger",Bacterium,Suspected,3,0.0,0.0,CA
10394,2006,May,California,Unknown,Tri-Tip,Bacillus cereus; Clostridium perfringens,Suspected,15,0.0,0.0,CA
10395,2006,May,California,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,CA
10396,2006,May,California,Prison/Jail,"Other Milk, Pasteurized",Campylobacter jejuni,Confirmed,1644,7.0,0.0,CA
10397,2006,May,Colorado,Restaurant,Unknown,Norovirus genogroup I,Confirmed,19,0.0,0.0,CO
10398,2006,May,Colorado,Restaurant,Unknown,Norovirus genogroup I,Confirmed,7,0.0,0.0,CO
10399,2006,May,Colorado,Restaurant,"Ravioli, Unspecified; Lettuce-Based Salads Unspecified",Norovirus genogroup I,Confirmed,26,0.0,0.0,CO
10400,2006,May,Colorado,Unknown,Unknown,Unknown,Unknown,5,0.0,0.0,CO
10401,2006,May,Colorado,Restaurant,Shrimp Cocktail,Norovirus genogroup I,Confirmed,11,0.0,0.0,CO
10402,2006,May,Colorado,Restaurant,"Tortilla, Unspecified; Cheese, Unspecified; Iceberg Lettuce, Unspecified",Norovirus genogroup I,Confirmed,18,0.0,0.0,CO
10403,2006,May,Colorado,Restaurant,"Chicken, Teriyaki",Salmonella enterica,Confirmed,22,6.0,0.0,CO
10404,2006,May,Colorado,Prison/Jail,Green Salad,Norovirus genogroup I,Confirmed,50,0.0,0.0,CO
10405,2006,May,Colorado,Restaurant,Chicken; Watermelon,Salmonella enterica,Confirmed,7,0.0,0.0,CO
10406,2006,May,Colorado,Restaurant,Unknown,Unknown,Unknown,3,0.0,0.0,CO
10407,2006,May,Florida,Restaurant,"Sandwich, Chicken Parmesan",Norovirus genogroup I,Suspected,3,,,FL
10408,2006,May,Florida,Restaurant,"Pizza, Meat",Unknown,Unknown,5,,,FL
10409,2006,May,Florida,Restaurant,"Ground Beef, Meatloaf",Norovirus genogroup I,Suspected,2,,,FL
10410,2006,May,Florida,Restaurant,"Spring Rolls, Unspecified",Norovirus genogroup I,Suspected,3,,,FL
10411,2006,May,Florida,Restaurant,"Pork, Sweet And Sour",Norovirus genogroup I,Suspected,2,,,FL
10412,2006,May,Florida,Restaurant,"Ground Beef, Hamburger",Unknown,Unknown,3,,,FL
10413,2006,May,Florida,Restaurant,Unknown,Unknown,Unknown,12,,,FL
10414,2006,May,Florida,Prison/Jail,Unknown,Unknown,Unknown,44,,,FL
10415,2006,May,Florida,Banquet Facility,Unknown,Norovirus genogroup II,Confirmed,61,,,FL
10416,2006,May,Florida,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,FL
10417,2006,May,Florida,Banquet Facility,Unknown,Unknown,Unknown,9,1.0,0.0,FL
10418,2006,May,Florida,Restaurant,"Ribs, Pork; Pizza, Unspecified",Unknown,Unknown,2,,,FL
10419,2006,May,Florida,Restaurant,Shrimp,Unknown,Unknown,7,0.0,0.0,FL
10420,2006,May,Georgia,School/College/University,Unknown,Norovirus genogroup I,Confirmed,18,0.0,0.0,GA
10421,2006,May,Georgia,School/College/University,Unknown,Norovirus genogroup II,Confirmed,47,0.0,0.0,GA
10422,2006,May,Georgia,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,GA
10423,2006,May,Georgia,Restaurant,"Pork, Bbq",Staphylococcus aureus,Suspected,4,0.0,0.0,GA
10424,2006,May,Georgia,Unknown,Unknown,Unknown,Unknown,2,,,GA
10425,2006,May,Hawaii,Fair/Festival,"Pork, Roasted",Staphylococcus aureus,Confirmed,46,0.0,0.0,HI
10426,2006,May,Hawaii,Restaurant,Unknown,Norovirus unknown,Confirmed,17,0.0,0.0,HI
10427,2006,May,Idaho,Restaurant,"Lettuce, Unspecified",Norovirus unknown,Confirmed,24,0.0,0.0,ID
10428,2006,May,Illinois,Restaurant; Catering Service,Unknown,Norovirus genogroup I,Confirmed,18,0.0,0.0,IL
10429,2006,May,Illinois,Restaurant,Unknown,Unknown,Unknown,5,0.0,0.0,IL
10430,2006,May,Illinois,Private Home/Residence,Unknown,Norovirus genogroup I,Confirmed,14,0.0,0.0,IL
10431,2006,May,Illinois,Restaurant,Unknown,Norovirus genogroup I,Confirmed,4,0.0,0.0,IL
10432,2006,May,Illinois,Restaurant,Unknown,Salmonella enterica,Confirmed,11,3.0,0.0,IL
